Time (s) cumu,Cycle number,max_SOC,min_SOC,SoH,max_voltage,min_voltage,mean_voltage,max_current,min_current,timetaken,max_capacity,min_capacity,rul,max_capacity_fade_rate
1233625,302,104.75010022727238,-0.5754475000002813,105.32554772727266,3.5999,1.9986,3.3040236744759555,5498.51,-5498.88,4058,1144.8905422222222,0.0,1203,-0.0014222222223452263
1237679,303,104.66817878787845,-0.6288156565660061,105.29699444444445,3.5999,1.9937,3.303825802469136,5498.13,-5498.88,4054,1144.2824,-0.5435999999999126,1202,0.6081422222221136
1241734,304,104.66509797979776,-0.6609280303031495,105.32602601010092,3.5999,1.9754,3.3036240740740737,5498.13,-5498.88,4055,1144.2578666666666,-0.5845111111111692,1201,0.024533333333465634
1245789,305,104.6700675505047,-0.6546569444447342,105.32472449494944,3.5999,1.9701,3.3036174074074074,5498.13,-5499.25,4055,1144.30592,-0.525568888888813,1200,-0.04805333333342787
1249843,306,104.6660312373734,-0.6583091666669559,105.32434040404036,3.5999,1.9559,3.3035427160493827,5498.13,-5498.88,4054,1144.2742222222223,-0.5493999999998209,1199,0.031697777777708325
1253898,307,104.66653578282792,-0.6846586616165433,105.35119444444446,3.5996,1.9512,3.3034618518518517,5498.13,-5498.88,4055,1144.2834666666668,-0.5334444444442852,1198,-0.009244444444448163
1257954,308,104.66659545454512,-0.6556765151518196,105.32227196969694,3.5996,1.9552,3.303850431565968,5498.13,-5498.88,4056,1144.2789866666667,-0.5269911111111014,1197,0.004480000000057771
1262008,309,104.65817840909068,-0.6634200757579993,105.32159848484868,3.5996,1.9444,3.3034345679012347,5498.51,-5498.13,4054,1144.1849066666666,-0.6095822222222864,1196,0.09408000000007632
1266062,310,104.65735737373714,-0.6646423737377024,105.32199974747485,3.5999,1.9283,3.3034264197530865,5498.51,-5498.13,4054,1144.1744888888888,-0.6187111111110539,1195,0.010417777777774972
1270116,311,104.65961449494924,-0.6625754040407755,105.32218989899002,3.5996,1.9159,3.3033325925925925,5498.51,-5498.13,4054,1144.1749155555556,-0.6176844444444214,1194,-0.00042666666672630527
1274171,312,104.66161035353512,-0.6595580808083304,105.32116843434345,3.5996,1.9112,3.303241604938272,5498.13,-5498.13,4055,1144.2043733333333,-0.5876488888890208,1193,-0.02945777777767944
1278225,313,104.65671444444422,-0.6638507070710411,105.32056515151525,3.5996,1.8979,3.303211851851852,5498.13,-5498.13,4054,1144.1562844444445,-0.6304711111109782,1192,0.048088888888742076
1282280,314,104.65744419191888,-0.6641580808084602,105.32160227272735,3.5996,1.8892,3.303116790123457,5498.13,-5498.88,4055,1144.16496,-0.6230844444443164,1191,-0.008675555555555547
1286336,315,104.65748929292906,-0.664090252525542,105.3215795454546,3.5996,1.8815,3.3035062885326756,5498.13,-5498.13,4056,1144.167662222222,-0.6174711111112288,1190,-0.002702222221842021
1290389,316,104.65477411616146,-0.5569172979799601,105.21169141414143,3.5996,1.9732,3.3031444444444444,5498.13,-5498.13,4053,1144.1263644444446,-0.0653244444443998,1189,0.04129777777734489
1294441,317,104.5995568181815,-0.6695863636366145,105.26914318181811,3.5999,1.9379,3.303231728395062,5498.13,-5498.88,4052,1143.5565333333334,-0.6571999999998184,1188,0.5698311111111707
1298494,318,104.59839196969652,-0.6724047474750877,105.2707967171716,3.5999,1.91,3.3032097530864197,5498.13,-5498.88,4053,1143.536,-0.6931333333333214,1187,0.02053333333333285
1302548,319,104.60744722222194,-0.6623689393940198,105.26981616161595,3.5999,1.8957,3.303144197530864,5498.13,-5498.88,4054,1143.6550222222222,-0.5640888888889322,1186,-0.11902222222215642
1306599,320,104.60756244949464,-0.6092926010101565,105.21685505050479,3.5999,1.994,3.303203827160494,5498.13,-5498.88,4051,1143.6430755555557,0.0,1185,0.011946666666517558
1310649,321,104.5550580555553,-0.6614204797980867,105.21647853535339,3.5999,1.9723,3.3032,5498.51,-5498.88,4050,1143.0449244444444,-0.5875866666666525,1184,0.5981511111112923
1314700,322,104.55640272727236,-0.6618672222225104,105.21826994949487,3.5999,1.9518,3.3031376543209876,5499.25,-5499.25,4051,1143.0614577777778,-0.5871200000000272,1183,-0.016533333333427436
1318751,323,104.55855143939364,-0.6587978030305226,105.21734924242416,3.5999,1.9351,3.30310975308642,5498.51,-5498.88,4051,1143.0753422222222,-0.5742577777779729,1182,-0.013884444444329347
1322802,324,104.56087037878753,-0.6552985606063348,105.21616893939387,3.5999,1.9221,3.303023086419753,5498.88,-5498.88,4051,1143.0961066666666,-0.5418933333334053,1181,-0.02076444444446679
1326854,325,104.56126181818142,-0.6581848989901378,105.21944671717156,3.5999,1.8932,3.3028735802469136,5498.51,-5498.88,4052,1143.091431111111,-0.5650133333334111,1180,0.004675555555650135
1330905,326,104.5705694696966,-0.6462201767679439,105.21678964646453,3.5999,1.8963,3.3028719753086415,5498.51,-5498.88,4051,1143.1775466666668,-0.4633199999998965,1179,-0.08611555555580708
1334958,327,104.56236590909056,-0.6546611111113156,105.21702702020187,3.5999,1.8874,3.3028801234567906,5498.88,-5498.88,4053,1143.1147555555556,-0.5200444444443519,1178,0.06279111111120983
1339010,328,104.56152563131286,-0.6001352272729796,105.16166085858585,3.5999,1.9934,3.3046132262051917,5498.13,-5498.88,4052,1143.1220977777778,0.0,1177,-0.007342222222177952
1343060,329,104.50331684343392,-0.7129225505054002,105.21623939393932,3.5999,1.9754,3.3046355995055623,5498.13,-5498.88,4050,1142.5110044444446,-0.5144399999999223,1176,0.6110933333332014
1347110,330,104.51078573232292,-0.6495314393941705,105.16031717171708,3.5999,1.9742,3.3045572311495675,5498.13,-5498.88,4050,1142.5586133333334,-0.4524088888889537,1175,-0.04760888888881709
1351158,331,104.50056032828252,-0.6592856313133499,105.15984595959587,3.5999,1.9552,3.304522373300371,5498.13,-5498.88,4048,1142.4629155555556,-0.5602844444443349,1174,0.09569777777778654
1355206,332,104.50146843434295,-0.6584729797983733,105.15994141414133,3.5999,1.9556,3.304461433868974,5498.13,-5498.88,4048,1142.4747377777776,-0.5278622222224953,1173,-0.01182222222200835
1359254,333,104.50082565656533,-0.6584263636367123,105.15925202020203,3.5999,1.9401,3.304350803461063,5498.13,-5499.25,4048,1142.464,-0.5474666666667076,1172,0.010737777777649171
1363302,334,104.4992145454542,-0.6605852020203964,105.1597997474746,3.5999,1.937,3.304285908529048,5498.13,-5499.25,4048,1142.432817777778,-0.5763822222221506,1171,0.03118222222201439
1367350,335,104.49469499999972,-0.6641524747477195,105.15884747474745,3.5999,1.9221,3.3042661310259587,5498.13,-5498.88,4048,1142.3898844444443,-0.6177822222223881,1170,0.042933333333621704
1371399,336,104.49408088383814,-0.6643736616164033,105.15845454545455,3.5999,1.9125,3.3042580964153276,5498.51,-5498.88,4049,1142.4230755555554,-0.57494666666679,1169,-0.033191111111136706
1375448,337,104.4937547474744,-0.6648051010104736,105.15855984848487,3.5996,1.892,3.3041368355995053,5498.88,-5498.88,4049,1142.3908266666667,-0.6091733333332172,1168,0.032248888888716465
1379496,338,104.46669126262586,-0.6380837373740672,105.10477499999992,3.5999,1.9776,3.3042426452410387,5499.25,-5498.88,4048,1142.3932977777777,-0.0189911111112337,1167,-0.0024711111109354533
1383542,339,104.44256515151493,-0.6648406565657439,105.10740580808067,3.5999,1.9444,3.3039594059405935,5498.13,-5499.25,4046,1141.7766933333332,-0.656373333333363,1166,0.6166044444444196
1387589,340,104.45571866161572,-0.6532654292932281,105.10898409090895,3.5999,1.9298,3.3042960444993823,5498.88,-5498.88,4047,1141.8954666666666,-0.5496222222222968,1165,-0.11877333333336537
1391636,341,104.4492754545451,-0.6601295959598554,105.10940505050496,3.6002,1.9159,3.30418652657602,5498.88,-5499.25,4047,1141.8858488888889,-0.575128888888969,1164,0.009617777777748415
1395685,342,104.46060613636328,-0.6524655808082849,105.11307171717156,3.5999,1.9053,3.3041909765142154,5498.51,-5499.62,4049,1141.9915555555556,-0.4969111111110464,1163,-0.10570666666671968
1399731,343,104.4551233080804,-0.6033178535354973,105.0584411616159,3.6005,1.9986,3.304257972805933,5498.88,-5499.62,4046,1141.939591111111,0.0,1162,0.05196444444459303
1403776,344,104.40102878787836,-0.6559977272729356,105.05702651515129,3.6002,1.9825,3.3039782178217822,5498.88,-5499.62,4045,1141.3699911111112,-0.51254222222218,1161,0.5695999999998094
1407820,345,104.39672426767636,-0.6601691666668935,105.05689343434325,3.6002,1.9633,3.303879331683168,5500.0,-5499.62,4044,1141.3261155555556,-0.5532399999999598,1160,0.0438755555555872
1411865,346,104.3990564393936,-0.6573425505053156,105.05639898989892,3.6002,1.9472,3.3038315594059404,5500.0,-5499.25,4045,1141.3442311111112,-0.527391111111001,1159,-0.018115555555596075
1415911,347,104.40052835858556,-0.653937297980023,105.05446565656558,3.6005,1.9329,3.304113967861557,5499.25,-5499.62,4046,1141.3648,-0.4997999999998797,1158,-0.020568888888874426
1419957,348,104.40312308080782,-0.654298383838571,105.05742146464638,3.6002,1.9246,3.304161063040791,5499.25,-5500.0,4046,1141.389831111111,-0.4983022222222075,1157,-0.02503111111104772
1424003,349,104.40259790404002,-0.654254368686997,105.05685227272701,3.6002,1.9174,3.3040551297898637,5498.88,-5499.62,4046,1141.3773511111112,-0.4975599999998508,1156,0.012479999999868596
1428049,350,104.39823232323202,-0.6530257575759304,105.05125808080795,3.5999,1.9177,3.30399283065513,5498.51,-5498.88,4046,1141.347502222222,-0.4711644444445255,1155,0.029848888889318914
1432095,351,104.3965641161613,-0.6253000252527676,105.02186414141407,3.5999,1.9159,3.3039747836835605,5498.51,-5499.25,4046,1141.3229866666666,-0.4783244444445245,1154,0.024515555555353785
1436143,352,104.3943351515149,-0.6557151010102582,105.05005025252515,3.5999,1.9097,3.3039451174289245,5498.13,-5499.25,4048,1141.2988444444445,-0.4997777777776946,1153,0.024142222222053533
1440190,353,104.39680457070668,-0.6525062878790877,105.04931085858577,3.5999,1.8988,3.303904449938195,5498.13,-5498.88,4047,1141.3103288888888,-0.4871377777779457,1152,-0.011484444444249675
1444236,354,104.39258686868656,-0.6567287878789919,105.04931565656555,3.5996,1.8945,3.303869715698393,5498.13,-5499.25,4046,1141.2842666666666,-0.5056222222224278,1151,0.02606222222220822
1448282,355,104.39324030302996,-0.6555324242427258,105.04877272727268,3.5999,1.8932,3.3038081582200247,5498.51,-5498.88,4046,1141.2632888888888,-0.5195777777778403,1150,0.020977777777716256
1452327,356,104.3870174242422,-0.7435265151517423,105.13054393939395,3.5996,1.9952,3.303514603960396,5498.13,-5498.88,4045,1141.2294044444443,0.0,1149,0.03388444444453853
1456368,357,104.33028161616129,-0.6636004545456958,104.99388207070699,3.5999,1.9797,3.3035079207920797,5498.13,-5499.25,4041,1140.58624,-0.5910711111110913,1148,0.64316444444421
1460410,358,104.33306979797956,-0.661400909091069,104.99447070707063,3.5999,1.9602,3.3034611386138617,5498.13,-5499.25,4042,1140.6023644444444,-0.5811022222221709,1147,-0.016124444444358232
1464452,359,104.32691260100984,-0.6689197222223338,104.99583232323216,3.5999,1.9174,3.3033423267326736,5498.88,-5499.25,4042,1140.5385066666668,-0.6700933333331704,1146,0.06385777777768453
1468496,360,104.33823737373704,-0.6633310606062233,105.00156843434327,3.5999,1.8911,3.30326051980198,5500.0,-5499.62,4044,1140.6515555555554,-0.6146444444445365,1145,-0.11304888888867026
1472538,361,104.34178121212076,-0.6059917676769935,104.94777297979776,3.6002,1.9742,3.3034172029702966,5500.0,-5499.25,4042,1140.6844444444444,0.0,1144,-0.03288888888891961
1476581,362,104.29134366161573,-0.7104091161619159,105.00175277777764,3.5999,1.9571,3.303542945544555,5500.0,-5499.25,4043,1140.1652444444444,-0.5045333333333133,1143,0.5191999999999553
1480622,363,104.29187113636324,-0.6552591666668275,104.94713030303006,3.5999,1.9401,3.303416831683168,5498.88,-5499.62,4041,1140.1623822222225,-0.5148622222221775,1142,0.0028622222218928073
1484665,364,104.29186906565636,-0.6560905303029383,104.94795959595929,3.5999,1.9215,3.303297524752475,5498.51,-5499.62,4043,1140.146862222222,-0.5326711111112559,1141,0.01552000000060616
1488707,365,104.29166931818136,-0.6557281565658647,104.94739747474723,3.5999,1.91,3.303280198019802,5498.88,-5499.25,4042,1140.1726577777777,-0.5000755555556111,1140,-0.025795555555760075
1492749,366,104.29399303030264,-0.6537486363638318,104.94774166666647,3.5999,1.9007,3.303216212871287,5498.51,-5499.25,4042,1140.1934933333332,-0.4777511111112744,1139,-0.020835555555549945
1496790,367,104.29507297979758,-0.569632575757641,104.86470555555522,3.5999,1.9974,3.3049236679058245,5498.51,-5499.62,4041,1140.189386666667,0.0,1138,0.004106666666302772
1500828,368,104.23568949494906,-0.6547132828284541,104.89040277777751,3.5999,1.9782,3.304981412639405,5498.88,-5499.25,4038,1139.527288888889,-0.5296444444444433,1137,0.6620977777779444
1504868,369,104.2303974494945,-0.6612146717173207,104.89161212121182,3.5999,1.9655,3.304972614622057,5499.25,-5499.25,4040,1139.4669333333334,-0.5957777777777551,1136,0.06035555555558858
1508909,370,104.24240131313093,-0.6496550000001475,104.89205631313108,3.5999,1.9549,3.304958116480793,5500.0,-5499.25,4041,1139.5771555555557,-0.4869111111111692,1135,-0.11022222222231903
1512950,371,104.24085755050469,-0.6508704797981553,104.89172803030284,3.5999,1.9441,3.3048638166047084,5498.88,-5499.25,4041,1139.569528888889,-0.4920044444444329,1134,0.007626666666737947
1516991,372,104.24042343434304,-0.6514896969699258,104.89191313131298,3.5999,1.936,3.3048454770755886,5498.88,-5499.62,4041,1139.5691733333333,-0.4963600000000383,1133,0.00035555555564315
1521032,373,104.237974343434,-0.6558655555556141,104.89383989898961,3.5999,1.928,3.304829244114002,5498.88,-5499.25,4041,1139.558702222222,-0.5239644444445162,1132,0.010471111111201026
1525073,374,104.243942373737,-0.650341717171808,104.89428409090881,3.6002,1.9199,3.304777447335812,5499.25,-5500.0,4041,1139.6129955555557,-0.4540266666667776,1131,-0.054293333333589544
1529115,375,104.24412931818148,-0.7063441666668056,104.95047348484829,3.6002,1.9087,3.304760966542751,5498.88,-5499.62,4042,1139.604711111111,-0.4881333333333373,1130,0.008284444444598194
1533156,376,104.247068333333,-0.6455735858588392,104.89264191919185,3.6002,1.8957,3.304703717472119,5498.88,-5499.25,4041,1139.6284088888888,-0.4510800000001609,1129,-0.023697777777670126
1537197,377,104.24339621212084,-0.6473969696971651,104.89079318181801,3.6002,1.9016,3.3045039653035935,5498.88,-5500.0,4041,1139.6242666666667,-0.4196444444443727,1128,0.004142222222071723
1541237,378,104.23775863636332,-0.6524878282829567,104.89024646464628,3.6005,1.8957,3.3044620817843864,5498.88,-5499.62,4040,1139.5505777777778,-0.4956000000000813,1127,0.07368888888890979
1545277,379,104.2334045707068,-0.5958944191920519,104.82929898989885,3.5999,1.999,3.304533457249071,5498.88,-5499.25,4040,1139.4951288888888,0.0,1126,0.05544888888903188
1549311,380,104.16878053030273,-0.6127283080809579,104.78150883838369,3.5999,1.967,3.3041833746898264,5498.51,-5499.25,4034,1138.7995555555556,-0.6527555555555864,1125,0.6955733333331864
1553349,381,104.1810439393936,-0.6822535353536394,104.86329747474724,3.6002,1.9354,3.3044919454770763,5499.25,-5499.62,4038,1138.940551111111,-0.510360000000162,1124,-0.1409955555554916
1557386,382,104.17574573232278,-0.660813358586029,104.8365590909088,3.5999,1.9149,3.304479677819083,5498.51,-5499.62,4037,1138.8971555555556,-0.5516666666665628,1123,0.04339555555543484
1561425,383,104.18106143939347,-0.65538073232342,104.8364421717169,3.5999,1.9047,3.3043914498141262,5498.88,-5499.62,4039,1138.9525155555557,-0.5023955555556654,1122,-0.05536000000006425
1565464,384,104.17797631313098,-0.6578668686869682,104.83584318181795,3.5999,1.8963,3.304347583643123,5499.25,-5499.25,4039,1138.9266666666667,-0.5284666666665885,1121,0.025848888888958754
1569502,385,104.1765550252522,-0.6066775505049882,104.78323257575718,3.5999,1.9717,3.3044364312267653,5498.88,-5499.25,4038,1138.9008888888889,0.0,1120,0.0257777777778756
1573539,386,104.13163012626228,-0.6520226515151211,104.7836527777774,3.5999,1.9463,3.3044837670384135,5499.25,-5499.25,4037,1138.366151111111,-0.5080711111111214,1119,0.5347377777777638
1577576,387,104.13480659090862,-0.6496161363636785,104.7844227272723,3.5999,1.932,3.3044226765799256,5499.25,-5499.25,4037,1138.38768,-0.4959422222221405,1118,-0.02152888888895177
1581615,388,104.14429320707026,-0.693557803030423,104.83785101010069,3.5999,1.9525,3.3045485749690213,5498.88,-5499.25,4039,1138.5019377777778,-0.359906666666518,1117,-0.11425777777776602
1585652,389,104.1310850757572,-0.6507841161617166,104.78186919191891,3.5999,1.949,3.3044825278810404,5498.88,-5499.25,4037,1138.363982222222,-0.4912622222222467,1116,0.1379555555558909
1589688,390,104.13715060606036,-0.6431728787879254,104.78032348484828,3.6002,1.9621,3.3044314745972736,5499.25,-5499.62,4036,1138.4285155555556,-0.4095733333332987,1115,-0.06453333333365663
1593724,391,104.12123452020174,-0.653648055555661,104.7748825757574,3.5999,1.9565,3.3043469640644356,5498.51,-5499.25,4036,1138.2706844444444,-0.5100266666667039,1114,0.15783111111113612
1597761,392,104.12254325757536,-0.6519835101012972,104.77452676767666,3.5999,1.9518,3.3043465923172244,5498.51,-5498.88,4037,1138.2731555555556,-0.5056666666665137,1113,-0.002471111111162827
1601798,393,104.11803785353494,-0.6552353787881593,104.7732732323231,3.5999,1.9416,3.304333333333333,5499.25,-5498.88,4037,1138.2299733333334,-0.5413377777776986,1112,0.043182222222185374
1605835,394,104.11862868686832,-0.6542657575760581,104.77289444444438,3.5999,1.9366,3.3042691449814128,5498.88,-5498.88,4037,1138.243591111111,-0.5100088888890468,1111,-0.013617777777653828
1609872,395,104.11430987373708,-0.6583974494951697,104.77270732323225,3.5999,1.9286,3.304194423791822,5498.51,-5498.88,4037,1138.1997866666666,-0.552346666666665,1110,0.04380444444450404
1613909,396,104.11350474747454,-0.6579194949495499,104.77142424242409,3.5999,1.9202,3.3041703841387857,5498.13,-5499.25,4037,1138.19312,-0.5536133333335442,1109,0.006666666666660603
1617946,397,104.1187524747472,-0.6521111616162993,104.7708636363635,3.5996,1.9153,3.3041337050805453,5498.13,-5499.25,4037,1138.2176355555555,-0.5234088888888664,1108,-0.02451555555558116
1621982,398,104.11893113636346,-0.6510713888890256,104.77000252525248,3.5996,1.9069,3.3040117719950435,5498.13,-5499.25,4036,1138.2191466666668,-0.517853333333278,1107,-0.0015111111113128572
1626019,399,104.1181459090906,-0.5964371717175176,104.71458308080811,3.5996,1.9996,3.304073110285006,5498.51,-5498.88,4037,1138.222168888889,0.0,1106,-0.003022222222170967
1630053,400,104.05465075757546,-0.6608308080811794,104.71548156565663,3.5996,1.985,3.303810669975186,5498.51,-5498.88,4034,1137.5626666666667,-0.5603555555555886,1105,0.6595022222222724
1634086,401,104.0584751010098,-0.6569764141417572,104.71545151515156,3.5996,1.9807,3.303841935483871,5498.51,-5498.88,4033,1137.59472,-0.5271911111111649,1104,-0.032053333333351475
1638118,402,104.02344712121172,-0.691334696970047,104.71478181818176,3.5996,1.9599,3.303623325062035,5498.51,-5498.88,4032,1137.5319644444444,-0.5858577777777327,1103,0.06275555555566825
1642152,403,104.05514810606029,-0.6623771464649232,104.7175252525252,3.5999,1.9351,3.3036658808933,5498.51,-5498.88,4034,1137.5457422222223,-0.6049466666665921,1102,-0.013777777777931988
1646186,404,104.06004936868648,-0.6571087121215059,104.71715808080799,3.5996,1.9391,3.303498387096774,5498.13,-5498.88,4034,1137.6276266666666,-0.5072622222221526,1101,-0.08188444444431298
1650222,405,104.05364858585828,-0.718134747474944,104.77178333333323,3.5996,1.9233,3.303845353159851,5498.13,-5499.25,4036,1137.548782222222,-0.5880622222223337,1100,0.07884444444471228
1654256,406,104.0567954545452,-0.65919040404056,104.71598585858575,3.5996,1.9184,3.303417741935484,5498.13,-5498.88,4034,1137.5773866666666,-0.5548800000000824,1099,-0.028604444444681576
1658292,407,104.05396227272686,-0.6631882323235524,104.71715050505041,3.5996,1.9078,3.3037138785625775,5498.51,-5499.25,4036,1137.5332622222222,-0.602293333333364,1098,0.04412444444437824
1662326,408,104.05172138888862,-0.6088212878789663,104.66054267676759,3.5996,1.9924,3.303811524163569,5498.51,-5498.88,4034,1137.5139911111112,-0.0114088888888659,1097,0.019271111111038408
1666358,409,104.00361287878756,-0.6577987373739409,104.6614116161615,3.5996,1.9776,3.303490446650124,5498.51,-5498.88,4032,1136.938471111111,-0.5866622222222304,1096,0.5755200000000968
1670391,410,104.00384861111084,-0.6570299242426187,104.66087853535346,3.5996,1.9701,3.3034775434243175,5498.51,-5498.88,4033,1136.9605333333334,-0.5569555555554757,1095,-0.022062222222302807
1674424,411,104.00027777777738,-0.6587429292933615,104.65902070707075,3.5996,1.9661,3.303432506203474,5498.51,-5498.88,4033,1136.94048,-0.5686533333334864,1094,0.020053333333407863
1678457,412,104.00057007575732,-0.6598599747477396,104.66043005050507,3.5996,1.9549,3.30343523573201,5498.13,-5498.88,4033,1136.92592,-0.5883688888887946,1093,0.01456000000007407
1682490,413,104.00041957070675,-0.6588476010104668,104.65926717171722,3.5996,1.9441,3.303433126550869,5498.51,-5498.88,4033,1136.9306844444443,-0.5755822222220672,1092,-0.004764444444390392
1686522,414,103.99836734848456,-0.6609233080810843,104.65929065656564,3.5996,1.9379,3.3033885856079404,5498.51,-5498.13,4032,1136.9314311111111,-0.5694133333332729,1091,-0.0007466666668278776
1690554,415,103.99848749999964,-0.6328882575760882,104.63137575757573,3.5996,1.9277,3.303324441687345,5498.88,-5498.88,4032,1136.9144888888889,-0.5846444444445638,1090,0.016942222222269265
1694589,416,103.99912904040376,-0.659220959596214,104.65834999999997,3.5996,1.9149,3.3036708798017345,5498.88,-5498.13,4035,1136.934257777778,-0.5668311111109574,1089,-0.019768888889075242
1698623,417,103.99628267676742,-0.6635683333336196,104.65985101010104,3.5996,1.9035,3.303559975216852,5498.51,-5498.88,4034,1136.892622222222,-0.6147111111112054,1088,0.04163555555601306
1702657,418,103.99787704545432,-0.6061934090910966,104.60407045454541,3.5996,1.9906,3.305235980148883,5498.13,-5498.88,4034,1136.9294044444446,0.0,1087,-0.03678222222265504
1706690,419,103.94395530303012,-0.7958356060607354,104.73979090909086,3.5996,1.9831,3.304940869565217,5498.13,-5498.88,4033,1136.3523733333334,-0.5276488888887343,1086,0.5770311111111823
1710720,420,103.94071065656529,-0.6612739393942808,104.60198459595956,3.5996,1.9707,3.3048386335403723,5498.13,-5498.88,4030,1136.285528888889,-0.5910711111109777,1085,0.06684444444431392
1714751,421,103.9449933585855,-0.6581947727276758,104.60318813131319,3.5996,1.9614,3.304806459627329,5498.13,-5498.88,4031,1136.3314488888889,-0.551262222222249,1084,-0.045919999999796346
1718783,422,103.9420085858583,-0.6599464646466633,104.60195505050497,3.5996,1.9518,3.3047601242236024,5498.13,-5499.25,4032,1136.32144,-0.5605155555555257,1083,0.010008888888933143
1722813,423,103.93866330808062,-0.6650326515153677,104.60369595959598,3.5996,1.9397,3.304791677018634,5498.51,-5498.88,4030,1136.3052266666666,-0.5844177777777873,1082,0.016213333333325863
1726844,424,103.939496843434,-0.6638415404043896,104.60333838383839,3.5996,1.9205,3.3046775155279504,5498.51,-5498.88,4031,1136.2841600000002,-0.6028177777776591,1081,0.021066666666456513
1730876,425,103.94334621212094,-0.6597906565659191,104.60313686868686,3.5996,1.9081,3.3046094409937887,5498.51,-5498.88,4032,1136.3383822222222,-0.5522177777777415,1080,-0.05422222222205164
1734908,426,103.94134994949464,-0.6081364141416059,104.54948636363625,3.5996,1.9875,3.305060794044665,5498.51,-5498.88,4032,1136.3036977777776,0.0,1079,0.03468444444456509
1738936,427,103.88613593434312,-0.6647385606062193,104.55087449494934,3.5999,1.9574,3.3046959006211183,5498.13,-5498.88,4028,1135.6876977777777,-0.6297244444445482,1078,0.6159999999999854
1742966,428,103.88963848484812,-0.6913089898991802,104.5809474747473,3.5999,1.937,3.3045954037267076,5498.51,-5499.25,4030,1135.7169422222223,-0.6098799999999756,1077,-0.029244444444657347
1746997,429,103.89217815656534,-0.6601953282830682,104.5523734848484,3.5999,1.9258,3.3045183850931674,5498.51,-5499.25,4031,1135.7691555555557,-0.5532000000001744,1076,-0.05221333333338407
1751028,430,103.89207373737332,-0.6611959595962232,104.55326969696955,3.6002,1.9184,3.304494285714286,5498.51,-5499.25,4031,1135.7754844444444,-0.5641822222223141,1075,-0.006328888888674555
1755060,431,103.89275320707034,-0.6595465404043102,104.55229974747465,3.5999,1.918,3.3048657568238218,5498.13,-5499.25,4032,1135.7721244444444,-0.5526977777777233,1074,0.0033599999999296415
1759091,432,103.885159343434,-0.6650199494951861,104.55017929292919,3.5999,1.9087,3.304471801242236,5498.51,-5499.25,4031,1135.7147733333334,-0.5896266666666747,1073,0.057351111111074715
1763120,433,103.88457957070682,-0.6104224494951179,104.49500202020194,3.5999,1.9943,3.3045142857142857,5498.88,-5498.88,4029,1135.685688888889,-0.0107777777777755,1072,0.029084444444379187
1767148,434,103.8328268686866,-0.6595824747477342,104.49240934343433,3.5999,1.9866,3.3046432298136645,5498.51,-5498.88,4028,1135.1140977777775,-0.5718355555556514,1071,0.571591111111502
1771177,435,103.834058383838,-0.6586330303033456,104.49269141414135,3.5996,1.9819,3.30465950310559,5498.51,-5498.88,4029,1135.145511111111,-0.5269333333333748,1070,-0.03141333333360308
1775205,436,103.8300942676766,-0.7192585101011892,104.54935277777778,3.5996,1.9661,3.304596273291925,5498.51,-5498.88,4028,1135.0787733333334,-0.6022266666665814,1069,0.06673777777768919
1779233,437,103.6950168939391,-0.7980975000002622,104.49311439393936,3.5996,1.958,3.3045490683229812,5498.51,-5498.88,4028,1135.1206577777778,-0.5528088888889329,1068,-0.041884444444349356
1783262,438,103.832475833333,-0.6604660858589023,104.4929419191919,3.5999,1.9438,3.3045043478260867,5498.51,-5498.88,4029,1135.0989155555555,-0.5723733333333598,1067,0.021742222222201235
1787291,439,103.83252898989883,-0.6586773232325447,104.49120631313137,3.5999,1.9376,3.304454906832298,5498.88,-5498.88,4029,1135.1151644444444,-0.551680000000033,1066,-0.01624888888886744
1791323,440,103.83654542929274,-0.683268712121387,104.51981414141413,3.5996,1.9308,3.3047534739454094,5498.51,-5498.88,4032,1135.128248888889,-0.5325733333332892,1065,-0.013084444444530163
1795353,441,103.8324695707068,-0.6608981060608262,104.49336767676763,3.5999,1.9149,3.304289192546584,5498.13,-5498.88,4030,1135.1039822222224,-0.5739733333331856,1064,0.024266666666562742
1799382,442,103.83496073232286,-0.6028763888892039,104.43783712121206,3.5996,1.9977,3.304367453416149,5498.13,-5498.88,4029,1135.0918222222222,0.0,1063,0.012160000000221771
1803408,443,103.77606058080778,-0.660774267677054,104.43683484848484,3.5996,1.9835,3.3043535403726705,5498.13,-5498.88,4026,1134.4804088888889,-0.5840577777778435,1062,0.6114133333333029
1807435,444,103.77406232323202,-0.6656013131315947,104.4396636363636,3.5996,1.954,3.3042481987577643,5498.13,-5498.88,4027,1134.4804977777778,-0.5986355555555747,1061,-8.888888896763092e-05
1811463,445,103.779274823232,-0.6610223989901135,104.44029722222211,3.5999,1.9329,3.304229316770186,5498.51,-5499.25,4028,1134.5392177777778,-0.5508711111110642,1060,-0.05871999999999389
1815491,446,103.7838202777774,-0.6579011868690465,104.44172146464643,3.5999,1.919,3.3041839751552797,5498.13,-5499.25,4028,1134.5839288888887,-0.5309822222223488,1059,-0.04471111111092796
1819520,447,103.78952053030272,-0.6012269444446409,104.39074747474737,3.6005,1.9986,3.3047573200992555,5499.25,-5499.62,4029,1134.6198222222222,0.0,1058,-0.035893333333433475
1823545,448,103.73507641414118,-0.65925035353542,104.3943267676766,3.6002,1.9794,3.304486086956522,5499.25,-5499.25,4025,1134.065511111111,-0.530666666666832,1057,0.5543111111112466
